,AATS1i,ATSC4d,ATSC4s,ATSC4pe,ATSC7are,ATSC3i,MATS3s,GATS3v,GATS1i,VR2_Dzm,Xpc-5dv,AXp-1dv,Mv,SIC4,EState_VSA7,AMID_C,GGI7,1,3,4,5,7,8,9,10,13,14,16,38,39,40,41,42,43,44,46,47,49,50,association
O=C(O[C@H]1Cc2c(O)cc(O)cc2O[C@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,0.30110059446307363,0.7290480863591757,0.6054386632917939,0.6120882187937277,0.5432462269128234,0.2684117914907041,0.858692133740331,0.4358473276704423,0.1964284907428357,0.5883396808671533,0.10954282476825554,0.04985940020736345,0.48144880467236384,0.9150728924673666,0.0,0.6275033780948767,0.16983180768981856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
Cn1c(=O)c2c(ncn2C)n(C)c1=O,0.6258174131490669,0.5624959110238796,0.6464615667407206,0.6003504524899891,0.72484881624629,0.2863566850157988,0.8308672946425237,0.5672566810382321,1.0,0.33516615748597123,0.06547139334985985,0.08277633116872511,0.31796057235833153,0.6815070899727842,0.0,0.42940856656503607,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
S=C(Nc1ccccc1)Nc1ccccc1,0.25696454953632847,0.7848510945104245,0.6718631936172085,0.7172138293034928,0.6157807335974088,0.4532456816485319,0.737465889976261,0.34265727627971476,0.27363626544876385,0.3345047541944829,0.027838097119028037,0.222390507972772,0.46733473385653973,0.5254363960138092,0.767960198100611,0.7992807539389931,0.0014093925949362448,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
c1cnc2c(c1)ccc1cccnc12,0.11995350663206132,0.7068017583273182,0.6691235779359774,0.6933661052430198,0.6466780738894068,0.4966850183897147,0.9310031252548651,0.17830444078011123,0.3096383602861516,0.3413581854849524,0.04149564733723327,0.11198134493496979,0.5871430921372653,0.4490581170988269,0.15359203962012222,0.9066640625920385,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
O=c1ccc2ccc(O)cc2o1,0.14427013830124483,0.7780055488920389,0.6618210952702852,0.7128530435506357,0.5832768327441883,0.4763557127679528,0.7422336003432202,0.33590243552325466,0.2213535706808865,0.2859484528459859,0.023448969449926232,0.06505914094080834,0.5756892489985315,0.9999999999999989,0.0,0.7318873337261926,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
O=c1cc(-c2ccccc2O)oc2cccc(O)c12,0.11718035905403584,0.7240521062943199,0.7483580491789422,0.8091679162416998,0.5798147392853138,0.43952452213949894,0.7692311581241904,0.1982903836897215,0.17198379805674685,0.41634003667008396,0.05508813349887219,0.07656012712362283,0.5750730987255003,0.9999999999999978,0.0,0.7987928501307665,0.03981534080694916,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
NC(=S)Nc1ccccc1,0.47453760820134466,0.7654005985049492,0.6759843749007652,0.7169681561254794,0.6340277161320628,0.4808282253181957,0.7488378787842223,0.45165412725560095,0.2231696176050123,0.21719110844797884,0.013818743093903194,0.2575957272218289,0.4091231541018667,0.9345341902154837,0.3839800990503055,0.6268552026784248,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
O=C(O)c1ccccc1O,0.2627257259706599,0.7591035942100098,0.7080616926488612,0.7364528064502254,0.6407020254989108,0.4288208686926149,0.7877024220088726,0.4022326914164483,0.18520051898200968,0.22616999836102689,0.015184351455315695,0.07974720675939387,0.4546392645867718,0.9999999999999989,0.0,0.6300510926000307,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
CCOC(=O)/C=C/c1ccc(O)c(OC)c1,0.2557038715322393,0.7214443354050812,0.6146302716280052,0.6229562875136186,0.7462632998062746,0.5444200074663261,0.8317356751386193,0.20449788702205587,0.44451361468480755,0.3265524582686264,0.02366470463184406,0.1794223400896733,0.2833824506185181,0.8079012663123457,0.0,0.6823387093614713,0.03981534080694916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,0.19372265671478273,0.5965118932813058,0.6566163788029109,0.6733816794877285,0.5700810886987027,0.488584925260205,0.8930374262715688,0.25158879928339223,0.4405939893879952,0.5326611034480764,0.12089614932221526,0.1296403646049152,0.4197261809453651,0.7735085928277204,0.07679601981006111,0.8308442079298751,0.05989918528479079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
O=C1OC2C(O)OC3COC(=O)c4cc(O)c(O)c(O)c4-c4c(O)c(O)c5oc(=O)c6c(c(O)c(O)c7oc(=O)c4c5c76)-c4c(cc(O)c(O)c4O)C(=O)OC3C2OC(=O)c2cc(O)c(O)c(O)c2-c2c1cc(O)c(O)c2O,0.28676850305573226,0.6447994162881052,0.0,0.0,0.3370319534861496,0.4961145018822014,0.8695374063369256,0.13656654313126892,0.18284794850021346,1.0,0.3674807253960431,0.0,0.6332014469084439,0.7639113881665678,0.0,0.5782131748972202,0.7931356828003768,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2,0.26279986406328276,0.7331207065750737,0.6787778196356095,0.7130838541459604,0.5810763612646288,0.31027483885526513,0.8173337835395867,0.35079462385487425,0.17853203367782797,0.7098820148570357,0.19563782770321134,0.07875370782376927,0.44725590729905323,0.7982010143871019,0.0,0.7080550035479106,0.28645904492079355,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
CN1CC(=O)N=C1N,0.8383259307778455,0.7956874931850398,0.6839614779954859,0.7000105800286966,0.6326938982812045,0.4320701169645154,0.7033096087701289,0.7536905194213634,0.9452019029934436,0.1877641088094032,0.016867410628711173,0.11698587551440363,0.18541704145715354,0.6329600317192617,0.0,0.31748180701452544,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
O=C1C[C@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,0.18833103504102647,0.7373895976447498,0.7961895642697104,0.8722522504756486,0.5203576692550466,0.4118364253972285,0.7230486893623516,0.3449476851307969,0.1998354565153028,0.4258265880262119,0.06518970988012472,0.09197659458028724,0.4843433745047781,0.9385778086839724,0.0,0.7434812284723263,0.05743274824365234,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
O=C1OCC2OC(=O)c3cc(O)c(O)c(O)c3-c3c(O)c(O)c(O)c4c3C(=O)OC(C2OC(=O)c2cc(O)c(O)c(O)c2-c2c1cc(O)c(O)c2O)C1OC(=O)c2c-4c(O)c(O)c(O)c2C1C1(O)OC(CO)C(O)C1O,0.3284936496730309,0.7888662357358941,0.07037964514561042,0.035434327222673354,0.3791444893986055,0.5675679691209531,0.8762737804098859,0.16120737073492944,0.2095142885353944,0.9925596052664846,0.4117148294844197,0.0203052704348305,0.5337827878754613,0.8332457873616056,0.0,0.5595126976945161,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
COc1c2occc2cc2ccc(=O)oc12,0.1318693739851819,0.6349743757496457,0.6564804190020953,0.6936814499957219,0.6659760704610642,0.49735450030241485,0.8300977850754451,0.18103659925254187,0.3454079756363453,0.37836977410387573,0.051009426021994514,0.05652645769758626,0.5756892489985319,0.8938356966575937,0.15359203962012222,0.7445783580256501,0.008283776884523279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
O=c1ccc2ccccc2o1,0.057635585943513076,0.7552502453385672,0.6532454536483683,0.6698180941702991,0.6206838626599708,0.4957565380362401,0.8078327413284553,0.25233810856163236,0.25025998439754615,0.2637417955272305,0.02020508779064064,0.09906117746070647,0.5746381691210084,0.9999999999999989,0.2303880594301833,0.8269744984342451,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1OC,0.24763976361098128,0.43400392541707583,0.7285740585047988,0.8692839408335578,0.5284208226277768,0.5261216337064754,0.8708234533086859,0.10710335407846672,0.5257187663166006,0.5471459567466298,0.10150469047544745,0.09382391463037963,0.3467793749341671,0.3051812900723863,0.0,0.6773479726474423,0.10605679276895309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0
O=C(/C=C/c1ccc(O)cc1)c1cc(O)ccc1O,0.166258658989885,0.7687019470844793,0.652413943085105,0.7004506038872507,0.5954788561333387,0.39825760541419314,0.7647756235859576,0.41747524861981516,0.15779842150682433,0.3812590644542533,0.034405030802759515,0.10074172238462958,0.4808203347495623,0.9680051271922293,0.0,0.774248287264373,0.04369117044302387,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
O=C(c1ccccc1)[C@H](O)c1ccccc1,0.0804750148823475,0.7572134545673029,0.6543842433852954,0.6915741359220873,0.6167953142865419,0.42455138166563733,0.963241677798282,0.32611619523390584,0.2027852276221185,0.33932293794244534,0.03379359414311188,0.16448786002721597,0.4347937871111066,0.9634951073856778,0.15359203962012222,0.891165248459786,0.009865748164553774,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2,0.27935465624313044,0.7142376479541768,0.6867706723640048,0.7259989298140637,0.7063206126571887,0.38357499747375484,0.8095967673411197,0.40354269162974227,0.19982587458792023,0.44012937074836506,0.07425709605445778,0.09208316646436669,0.40916731729332123,0.9452580098672189,0.0,0.6933827028812567,0.0510904815664392,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
CC1=CC(=O)NS(=O)(=O)O1,0.38328008803096597,0.7137553156689566,0.818194623536526,0.8260657540164205,0.6326938982812045,0.5094774123451333,0.5832410557950948,0.2604255268031805,0.7519937693570833,0.22546366083480793,0.042628661304555095,0.42116759483100813,0.46841972119771186,0.7168080464858786,0.0,0.18285556000284164,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
COc1c(O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc(O)c2c(=O)cc(-c3ccccc3)oc12,0.2815096090865273,0.7197156308528838,0.77569940960151,0.8259993214550558,0.34689210227108963,0.5143429275536447,0.838995835786123,0.2039927857304707,0.33183462243411194,0.5952984321410774,0.10994541224655852,0.07347924607027306,0.4298528217450473,0.9615184376367156,0.0,0.6228766153210769,0.15996605952526483,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
O=c1ccc2ccccc2o1,0.057635585943513076,0.7552502453385672,0.6532454536483683,0.6698180941702991,0.6206838626599708,0.4957565380362401,0.8078327413284553,0.25233810856163236,0.25025998439754615,0.2637417955272305,0.02020508779064064,0.09906117746070647,0.5746381691210084,0.9999999999999989,0.2303880594301833,0.8269744984342451,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
S=C(Nc1ccccc1)Nc1ccccc1,0.25696454953632847,0.7848510945104245,0.6718631936172085,0.7172138293034928,0.6157807335974088,0.4532456816485319,0.737465889976261,0.34265727627971476,0.27363626544876385,0.3345047541944829,0.027838097119028037,0.222390507972772,0.46733473385653973,0.5254363960138092,0.767960198100611,0.7992807539389931,0.0014093925949362448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
Cc1c(Cl)cccc1Nc1ncccc1C(=O)O,0.2871426161957769,0.7810947526135413,0.6925053795341867,0.7017451121283287,0.6043651718423374,0.2998929265066818,0.8268569378396673,0.30650449551351844,0.3610913230487383,0.37597163122473076,0.05778345042664068,0.15862840977962153,0.5116453872611659,0.9170776245673063,0.1644457536864415,0.6746716265006942,0.046157607484162304,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](Cc1ccccc1)C(=O)O,0.3388614450000798,0.7509282216430154,0.5669659626293877,0.5801716032547128,0.41907138873208405,0.48409838020391127,0.8317464168666826,0.39547846811325116,0.32095242036774585,0.4807170348391332,0.0737746850855926,0.16470758977301028,0.34621213667554096,0.9435340327381164,0.7696119405698165,0.7574804915030938,0.06906023715187644,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,0.16675885035673466,0.7612129538763494,0.7879386123547529,0.8848555446846689,0.6884383729778899,0.4033937547255136,0.7352980511550109,0.3112278418308177,0.15734798852694393,0.43173976130856684,0.06039266358833737,0.05567720685210119,0.5756892489985308,0.9666198976755941,0.0,0.7438000845887027,0.03593951117087446,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Oc1ccccc1O,0.2916432192188435,0.803662053634015,0.6209839977443699,0.6480455437616267,0.6326938982812045,0.4418674452339998,0.9461322302676689,0.45784941264144197,0.17288902342451545,0.18288205744325875,0.00727366026315045,0.11467883527090755,0.3668986787270945,0.35469960039520404,0.0,0.6889898523327894,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
COc1ccc(O)cc1,0.266427239530667,0.7823356231599607,0.6460797910034866,0.6702041723291139,0.583979853879541,0.46121460798259545,0.7544117993858948,0.45177533184151697,0.366809613435944,0.20513418330295197,0.009332494999941614,0.14805036335355462,0.2887635965099336,0.8318786746423046,0.0,0.7175067367231938,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
COc1cc(-c2cc(=O)c3c(O)cc(O)cc3o2)ccc1O,0.20795092486426311,0.7136898920510304,0.7818708453858765,0.8265855614305049,0.5586139492770569,0.4286635177407699,0.7404071948774271,0.2623914802130049,0.23632515007809118,0.45687341275091553,0.06475200237561535,0.05646271239665796,0.5187245504518211,0.9324624383838787,0.0,0.705191028299625,0.07258371863921707,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
Cn1c(=O)c2c(ncn2C)n(C)c1=O,0.6258174131490669,0.5624959110238796,0.6464615667407206,0.6003504524899891,0.72484881624629,0.2863566850157988,0.8308672946425237,0.5672566810382321,1.0,0.33516615748597123,0.06547139334985985,0.08277633116872511,0.31796057235833153,0.6815070899727842,0.0,0.42940856656503607,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
CCN(CC)CCC[C@H](C)Nc1ccnc2cc(Cl)ccc12,0.32356998805945075,0.7905667320902846,0.674528412594243,0.7251071370152151,0.5936398634658944,0.6697886709302014,0.8692865140856598,0.15531757345235403,0.5832540732530381,0.42691908544654966,0.07644866803974182,0.38080113144804556,0.18376653612586374,0.6493113694715408,0.385631841519511,0.7844741899674007,0.04228177784808761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
COc1cc(O)c(CC=C(C)C)c2c1C(=O)C[C@@H](c1ccc(O)cc1)O2,0.1802597717461473,0.8288985831697743,0.7381952537367555,0.8818493161282531,0.3510609165843296,0.31960626549332366,0.758292687134097,0.39886800334314115,0.32631106162238116,0.5118538375837147,0.0910665011803077,0.16830333688761046,0.3313557354352757,0.7592891738132809,0.252217688365658,0.7999100488917404,0.11063731870249593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0
O=C(O)[C@H]1O[C@@H](Oc2cc3oc(-c4ccccc4)cc(=O)c3c(O)c2O)[C@H](O)[C@@H](O)[C@@H]1O,0.28902415294128314,0.7420408243375859,0.718391168424831,0.7667658765811075,0.5483317161986206,0.494071020379116,0.8600128701216766,0.22886674761518216,0.27581679898572264,0.5834005143464008,0.10406699739510623,0.06319942388600519,0.46019599827995866,0.9999999999999994,0.0,0.6127145596314918,0.15855666693032858,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
Cc1ccccc1[C@@H](OCCN(C)C)c1ccccc1,0.21284603443574016,0.8171658446254534,0.6886248604258447,0.7506603167723354,0.6444312439834262,0.41665820624205707,0.8168969769020289,0.4951884985753404,0.48455901704516274,0.409004527132181,0.058394456263808875,0.2715083739610799,0.20349188364671067,0.6733735462180521,0.07679601981006111,0.9008382329483834,0.07117432604428081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
N[C@H](Cc1ccccc1)C(=O)O,0.3681948730119032,0.8069253187546263,0.6098511081580612,0.6471531674148177,0.5904476843487336,0.48793720204841373,0.8729288325938289,0.4637709770432378,0.2753701451844968,0.25306885559798364,0.018216609639280065,0.1935758352538117,0.26421927825695124,0.9055423992628554,0.3839800990503055,0.6997575466720137,0.011275140759490019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Cn1cnc([N+](=O)[O-])c1Sc1ncnc2[nH]cnc12,0.7014098319302318,0.7488011799478547,0.6504128903364919,0.7275643470978318,0.6259180349333511,0.43354395066797613,0.8867197781561659,0.40249565383482705,0.6056174750623702,0.42245739997969456,0.08671657787355595,0.12078509328564627,0.6235556221521197,0.9044097255193128,0.0,0.33272550554400626,0.047387230615458735,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
O=C(O)c1ccccc1O,0.2627257259706599,0.7591035942100098,0.7080616926488612,0.7364528064502254,0.6407020254989108,0.4288208686926149,0.7877024220088726,0.4022326914164483,0.18520051898200968,0.22616999836102689,0.015184351455315695,0.07974720675939387,0.4546392645867718,0.9999999999999989,0.0,0.6300510926000307,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2c1c(O)cc2c(c1O)CC(O)C(c1ccc(O)c(O)c1)O2,0.26279986406328376,0.6597154072620217,0.6647680259494663,0.7075869178831656,0.5695106674042792,0.3102748388552663,0.8184588361222824,0.35079462385487425,0.17853203367782816,0.7087566336482947,0.19539584017915018,0.07875370782376943,0.44725590729905285,0.7982010143871019,0.0,0.7076834892782562,0.25545240783219597,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
O=C1OCC2OC(=O)c3cc(O)c(O)c(O)c3-c3c(O)c(O)c(O)c4c3C(=O)OC(C2OC(=O)c2cc(O)c(O)c(O)c2-c2c1cc(O)c(O)c2O)C1OC(=O)c2c-4c(O)c(O)c(O)c2C1C1(O)OC(CO)C(O)C1O,0.3284936496730309,0.7888662357358941,0.07037964514561042,0.035434327222673354,0.3791444893986055,0.5675679691209531,0.8762737804098859,0.16120737073492944,0.2095142885353944,0.9925596052664846,0.4117148294844197,0.0203052704348305,0.5337827878754613,0.8332457873616056,0.0,0.5595126976945161,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
Cc1ccccc1[C@@H](OCCN(C)C)c1ccccc1,0.21284603443574016,0.8171658446254534,0.6886248604258447,0.7506603167723354,0.6444312439834262,0.41665820624205707,0.8168969769020289,0.4951884985753404,0.48455901704516274,0.409004527132181,0.058394456263808875,0.2715083739610799,0.20349188364671067,0.6733735462180521,0.07679601981006111,0.9008382329483834,0.07117432604428081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
COc1ccc(O)cc1,0.266427239530667,0.7823356231599607,0.6460797910034866,0.6702041723291139,0.583979853879541,0.46121460798259545,0.7544117993858948,0.45177533184151697,0.366809613435944,0.20513418330295197,0.009332494999941614,0.14805036335355462,0.2887635965099336,0.8318786746423046,0.0,0.7175067367231938,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
COc1cc2c(cc1OC)[C@@H](Cc1ccc(O)c(Oc3cc4c(cc3OC)CCN(C)[C@@H]4Cc3ccc(O)cc3)c1)N(C)CC2,0.23182698291869241,0.684541731931458,0.6451379007222414,0.6734441937083562,0.5939812997935049,0.40130476188074093,0.8810231419014952,0.4028700272115782,0.4565617329803437,0.7251824622257413,0.2169974367821414,0.18768577587669522,0.2869195461745013,0.5932743517731353,0.30718407924024443,0.8373344643443115,0.23325447446195002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Oc1cc(O)c2c(c1)O[C@@H](c1cc(O)c(O)c(O)c1)[C@@H](O)C2,0.31683722004568987,0.6943226838221932,0.7101344115700509,0.7449123558276202,0.6106745144055558,0.37048472133226246,0.8318390094605203,0.41970038690461536,0.19093807666091672,0.4524849878535061,0.08004108284996014,0.07471658191197414,0.41428926978285163,0.9735985031809963,0.0,0.6477680529780674,0.056728051946184195,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0
CCc1cnccn1,0.3903715126443554,0.7622055937193327,0.6596228165537805,0.6777465438163287,0.6410567855346552,0.5720953356532003,0.8366272963790035,0.1327664113156308,0.6355774937384755,0.18292315493286754,0.007661726733926285,0.2696015843318615,0.22828833007901095,0.7406875047024238,0.0,0.6597549972973398,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
CCCc1c[nH]c(=S)[nH]c1=O,0.47012697838957884,0.7419235211258203,0.649864488423715,0.6948652462163369,0.6536341618942916,0.4342770118831645,0.846059165493327,0.25614618273429246,0.4391908129292838,0.2481006795512928,0.02445499145314481,0.3440045564789885,0.29457547118795074,0.766803055969017,0.08764973387638042,0.5198830201435836,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)c(O)c2)[C@@H]1O,0.27251775980210285,0.7056918547595682,0.7216695865877585,0.7869794893468581,0.724947523829181,0.3915671451835659,0.8221312402729836,0.3504359992874475,0.17804340683689385,0.45258400991592695,0.07631326338347948,0.054472956987341795,0.49076774111722743,0.9715923619284814,0.0,0.6470354184470586,0.06307031862339736,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0
O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,0.36824817781549724,0.7491122015047432,0.5582562595919996,0.5860029552416546,0.5856110456202361,0.17665427943910364,0.8545367785170838,0.4347571481126959,0.18299977665103465,0.4029404677089101,0.042339335817074476,0.06713187871928737,0.5260553736978254,0.9206406843183749,0.0,0.6580514340274994,0.07223137049048302,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
O=c1oc2cc(O)ccc2c2oc3cc(O)ccc3c12,0.11769668562626681,0.7631461416755122,0.6997838726388393,0.7994624535843666,0.6980315000487435,0.4405124180392627,0.7402973601444387,0.22042388866876272,0.17368123528888926,0.45963067364654975,0.07296444750580132,0.03570542283442394,0.6800845341342496,0.8174755369283876,0.0,0.7675683962589998,0.05075251497479632,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0
COc1c(O)cc(O)c2c(=O)cc(-c3ccccc3)oc12,0.16521546326780182,0.6779588191667771,0.801938251298111,0.8615491849494928,0.41833016570001896,0.4414957339980807,0.7933969325252288,0.18940100985744976,0.24964852610112115,0.4492820008963336,0.06368679824139656,0.07462264475315979,0.5164568820741061,0.9298217404440218,0.2303880594301833,0.7525229723174408,0.046157607484162304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2,0.26279986406328276,0.7331207065750737,0.6787778196356095,0.7130838541459604,0.5810763612646288,0.31027483885526513,0.8173337835395867,0.35079462385487425,0.17853203367782797,0.7098820148570357,0.19563782770321134,0.07875370782376927,0.44725590729905323,0.7982010143871019,0.0,0.7080550035479106,0.28645904492079355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
O=C1NS(=O)(=O)c2ccccc21,0.14659748753212995,0.7543670264965653,0.7385506848152382,0.7167094875066327,0.6326938982812045,0.40060144092674793,0.732014842556925,0.33581518046026265,0.39459185392200313,0.28663982211740524,0.09277176263695701,0.3634120478529578,0.6508826814074752,0.9292848357479745,0.059778461583831086,0.48677103482937956,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
CCCc1c[nH]c(=S)[nH]c1=O,0.47012697838957884,0.7419235211258203,0.649864488423715,0.6948652462163369,0.6536341618942916,0.4342770118831645,0.846059165493327,0.25614618273429246,0.4391908129292838,0.2481006795512928,0.02445499145314481,0.3440045564789885,0.29457547118795074,0.766803055969017,0.08764973387638042,0.5198830201435836,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
COc1cc2c(cc1OC)[C@@H](Cc1ccc(O)c(Oc3cc4c(cc3OC)CCN(C)[C@@H]4Cc3ccc(O)cc3)c1)N(C)CC2,0.23182698291869241,0.684541731931458,0.6451379007222414,0.6734441937083562,0.5939812997935049,0.40130476188074093,0.8810231419014952,0.4028700272115782,0.4565617329803437,0.7251824622257413,0.2169974367821414,0.18768577587669522,0.2869195461745013,0.5932743517731353,0.30718407924024443,0.8373344643443115,0.23325447446195002,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
O=C(O)[C@H]1O[C@@H](Oc2cc3oc(-c4ccccc4)cc(=O)c3c(O)c2O)[C@H](O)[C@@H](O)[C@@H]1O,0.28902415294128314,0.7420408243375859,0.718391168424831,0.7667658765811075,0.5483317161986206,0.494071020379116,0.8600128701216766,0.22886674761518216,0.27581679898572264,0.5834005143464008,0.10406699739510623,0.06319942388600519,0.46019599827995866,0.9999999999999994,0.0,0.6127145596314918,0.15855666693032858,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
O=C(O)[C@H]1O[C@@H](Oc2cc3oc(-c4ccccc4)cc(=O)c3c(O)c2O)[C@H](O)[C@@H](O)[C@@H]1O,0.28902415294128314,0.7420408243375859,0.718391168424831,0.7667658765811075,0.5483317161986206,0.494071020379116,0.8600128701216766,0.22886674761518216,0.27581679898572264,0.5834005143464008,0.10406699739510623,0.06319942388600519,0.46019599827995866,0.9999999999999994,0.0,0.6127145596314918,0.15855666693032858,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
CCCCCCCc1[nH]c2ccccc2c(=O)c1O,0.24777586592069895,0.7531566180078508,0.6755349752228367,0.719080730803381,0.592923328274963,0.49625700977347575,1.0,0.17170905956711746,0.3897242898204332,0.39914188927830463,0.04512378191979407,0.3250510012081863,0.20068049602357121,0.8066261160828085,0.15359203962012222,0.8373083180063255,0.030301940791129446,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
